Tue Sep 15 07:08:59 2020 Fold 4, Epoch 18, lr: 0.0001257, train loss: 0.26286, valid loss: 0.61949, Acc: 80.4839, AUC: 0.764816, AUC_no_ext: 0.764816.
Tue Sep 15 07:12:28 2020 Fold 4, Epoch 19, lr: 0.0001099, train loss: 0.25278, valid loss: 0.52927, Acc: 81.4516, AUC: 0.795350, AUC_no_ext: 0.795350.
Tue Sep 15 07:15:58 2020 Fold 4, Epoch 20, lr: 0.0000945, train loss: 0.25497, valid loss: 0.56552, Acc: 78.8710, AUC: 0.775395, AUC_no_ext: 0.775395.
Tue Sep 15 07:19:25 2020 Fold 4, Epoch 21, lr: 0.0000797, train loss: 0.24811, valid loss: 0.60757, Acc: 81.1290, AUC: 0.801964, AUC_no_ext: 0.801964.
Tue Sep 15 07:22:57 2020 Fold 4, Epoch 22, lr: 0.0000658, train loss: 0.22852, valid loss: 0.53734, Acc: 80.8065, AUC: 0.798414, AUC_no_ext: 0.798414.
Tue Sep 15 07:26:27 2020 Fold 4, Epoch 23, lr: 0.0000529, train loss: 0.22743, valid loss: 0.53431, Acc: 80.9677, AUC: 0.791528, AUC_no_ext: 0.791528.
Tue Sep 15 07:29:59 2020 Fold 4, Epoch 24, lr: 0.0000411, train loss: 0.23201, valid loss: 0.57015, Acc: 81.1290, AUC: 0.792845, AUC_no_ext: 0.792845.
Tue Sep 15 07:33:27 2020 Fold 4, Epoch 25, lr: 0.0000306, train loss: 0.23614, valid loss: 0.59529, Acc: 79.5161, AUC: 0.791571, AUC_no_ext: 0.791571.
Tue Sep 15 07:36:53 2020 Fold 4, Epoch 26, lr: 0.0000215, train loss: 0.22349, valid loss: 0.59730, Acc: 80.3226, AUC: 0.793132, AUC_no_ext: 0.793132.
Tue Sep 15 07:40:19 2020 Fold 4, Epoch 27, lr: 0.0000139, train loss: 0.21687, valid loss: 0.56531, Acc: 79.5161, AUC: 0.792001, AUC_no_ext: 0.792001.
Tue Sep 15 07:43:44 2020 Fold 4, Epoch 28, lr: 0.0000079, train loss: 0.20742, valid loss: 0.56730, Acc: 80.8065, AUC: 0.799631, AUC_no_ext: 0.799631.
Tue Sep 15 07:47:11 2020 Fold 4, Epoch 29, lr: 0.0000035, train loss: 0.20656, valid loss: 0.61292, Acc: 80.4839, AUC: 0.796481, AUC_no_ext: 0.796481.
Tue Sep 15 07:50:36 2020 Fold 4, Epoch 30, lr: 0.0000009, train loss: 0.20755, valid loss: 0.58287, Acc: 80.6452, AUC: 0.795766, AUC_no_ext: 0.795766.
Tue Sep 15 09:57:10 2020 Eval best:
Accuracy : 84.55696
auc_all_raw : 0.87970
auc_all_rank : 0.88624
auc_no_ext_raw : 0.87970
auc_no_ext_rank : 0.88624

